,id,created_time,title,description,live_status,length,is_crosspost_video,permalink_url,source
188,234299547887947,2020-04-28T11:56:20+0000,Ambassador Kritenbrink's interview with VTC1 on South China Sea,"Ngày hôm nay, trong cuộc phỏng vấn với kênh truyền hình VTC1, #ĐạisứKritenbrink cho biết, ""Chúng tôi phản đối mạnh mẽ việc Cộng hoà Nhân dân Trung Hoa lợi dụng thời điểm khu vực đang tập trung ứng phó với đại dịch #COVID19 để cưỡng ép các nước láng giềng và thúc đẩy các tuyên bố hàng hải mang tính khiêu khích của mình tại Biển Đông.""

In an interview with VTC1 today, #AmbassadorKritenbrink said, “We strongly oppose efforts by the People’s Republic of China to take advantage of the region’s focus on addressing the COVID-19 pandemic to coerce its neighbors and press its provocative maritime claims in the South China Sea.”",,299.327,False,/USConsulateHCMC/videos/234299547887947/,https://scontent.fsgn2-6.fna.fbcdn.net/v/t66.36240-6/10000000_490098058849241_3491221711010921156_n.mp4?_nc_cat=110&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9oZCJ9&_nc_ohc=eKWEXDkOPkgAX8teUtH&_nc_ht=scontent.fsgn2-6.fna&oh=f3faab8cb32784717fce943ad54d258d&oe=60A05DB0
189,925262607920590,2020-04-23T05:07:48+0000,USS America Flight Operations in the South China Sea,"Tàu tấn công đổ bộ USS America (LHA 6) đang thực hiện các chuyến bay tuần tra trong Biển Đông nhằm tăng cường khả năng hiệp đồng tác chiến cùng các đồng minh và đối tác cũng như luôn duy trì là lực lượng sẵn sàng ứng phó để bảo vệ hòa bình và ổn định ở khu vực Ấn Độ Dương - Thái Bình Dương.

Amphibious assault ship USS America (LHA 6) conducts flight operations in the #SouthChinaSea to enhance interoperability with allies and partners and serve as a ready response force to defend peace and stability in the Indo-Pacific region.

📹 U.S. Navy",,72.074,False,/USConsulateHCMC/videos/925262607920590/,https://scontent.fsgn2-2.fna.fbcdn.net/v/t66.36240-6/10000000_287996962704549_6633374710820151604_n.mp4?_nc_cat=103&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9oZCJ9&_nc_ohc=vYSWCr_pa8sAX_bdAZ3&_nc_ht=scontent.fsgn2-2.fna&oh=8678c6db3a9bb068db354a3116ad495d&oe=60A1A35D
190,2607952006118150,2020-04-22T14:00:52+0000,ACTV - Episode 1,"📺 Hân hạnh giới thiệu với các bạn tập đầu tiên của #ACTV, một chuỗi chương trình trực tuyến mới về văn hóa 🇺🇸 được thực hiện bởi nhân viên Lãnh sự quán Hoa Kỳ TP.HCM. Trong tập phát sóng tối nay, chúng ta sẽ:

- Gặp gỡ Juan, người dẫn chương trình của chúng ta! 🤩
- Trao đổi với #CGDamour về trải nghiệm #CáchLyXãHội (1:40)
- Study in the USA: Bí quyết học trực tuyến từ sinh viên 🇻🇳 tại 🇺🇸(3:23)
- English Corner: Tìm hiểu những thuật ngữ tiếng Anh về #COVID19 với #CDC (5:20)
- Beautiful US-VN: Ghé thăm Seattle và Sapa (8:35)
- Tech Time: Máy in 3D có thể giúp ngăn chặn sự lây lan của COVID-19 như thế nào? (11:40)

Hãy cho chúng tôi biết cảm nghĩ của bạn và đón chờ tập 2 vào Thứ Tư tuần sau nhé!

📺 Excited to bring you the first episode of #ACTV, a new online series on 🇺🇸 culture brought to you by US Consulate HCMC staff. In tonight’s episode we’ll:

-Meet our host Juan! 🤩
-Speak to #CGDamour about her #SocialDistance experience (1:40)
-Study in the USA: Get online learning tips from 🇻🇳 students in 🇺🇸 (3:23)
-English Corner: Improve your COVID-19 vocab in English with #CDC (5:20)
-Beautiful US/Vietnam: Visit Seattle and Sapa (8:35)
-Tech Time: See how a 3D printer can help prevent the spread of COVID-19 (11:40)

Let us know what you think and stay tuned for episode 2 next Wednesday!",VOD,798.204,False,/USConsulateHCMC/videos/2607952006118150/,https://video.fsgn2-1.fna.fbcdn.net/v/t42.9040-2/10000000_234372984445772_6528110368751878144_n.mp4?_nc_cat=111&vs=265f35e835565b0a&_nc_vs=HBksFQAYJEdJQ1dtQUJNbTNzMktkVUFBQUFBQUFETGdaaGFibEFqQUFBRhUAAsgBABUAGCRHSzRIbndVXy02X3JLdmtNQUFBQUFBQVRYd1I1YnY0R0FBQUYVAgLIAQBLA4gScHJvZ3Jlc3NpdmVfcmVjaXBlATEgbWVhc3VyZV9vcmlnaW5hbF9yZXNvbHV0aW9uX3NzaW0AKGNvbXB1dGVfc3NpbV9vbmx5X2F0X29yaWdpbmFsX3Jlc29sdXRpb24AFQAlABwAACbs6vuZs%2FeGAhWQTigCQzMYC3Z0c19wcmV2aWV3HBdAiPGhysCDEhgpZGFzaF92M18xMjgwX2NyZl8yM19oaWdoXzMuMV9mcmFnXzJfdmlkZW8SABgYdmlkZW9zLnZ0cy5jYWxsYmFjay5wcm9kGRwVABWgtgQAKBJWSURFT19WSUVXX1JFUVVFU1QbDYgVb2VtX3RhcmdldF9lbmNvZGVfdGFnBm9lcF9oZBNvZW1fcmVxdWVzdF90aW1lX21zDTE2MTg2NTYyODI5NzcMb2VtX2NmZ19ydWxlB3VubXV0ZWQTb2VtX3JvaV9yZWFjaF9jb3VudAYyNjgxMTUMb2VtX3JvaV9ub3RlC3Byb2dyZXNzaXZlEW9lbV9yb2lfdXNlcl90aWVyAB5vZW1fcm9pX3ByZWRpY3RlZF93YXRjaF90aW1lX3MBMCVvZW1fcm9pX2VzdGltYXRlZF90YWdzZXRfbXZocV9iaXRyYXRlATAlb2VtX3JvaV9zdGF0aWNfYmVuZWZpdF9jb3N0X2V2YWx1YXRvcgtwcm9ncmVzc2l2ZQxvZW1fdmlkZW9faWQQMjYwNzk1MjAwNjExODE1MBJvZW1fdmlkZW9fYXNzZXRfaWQQMjYwNzk1MTk5OTQ1MTQ4NBVvZW1fdmlkZW9fcmVzb3VyY2VfaWQPNTc4MTk1MzY5NzIwNTAyHG9lbV9zb3VyY2VfdmlkZW9fZW5jb2RpbmdfaWQPMjM0MzcyOTY3Nzc5MTA3JQIcHBwV8OYXGwFVAAIbAVUAAhwVAgAAABaAurcDACWOAhsGiAFzBDE3OTMCY2QKMjAyMC0wNC0yMgNyY2MHcHJlbWl1bQJjdAZMRUdBQ1kBZgJhZAJ0cw9vZXBfcHJvZ3Jlc3NpdmUA&ccb=1-3&_nc_sid=a1bfcc&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9oZCIsInNvdXJjZV9zZWdtZW50X2hhbmRsZSI6bnVsbH0%3D&_nc_ohc=1507mQLr0n8AX_77dG2&_nc_ht=video.fsgn2-1.fna&oh=c518adb277811f6715bf74901ea9ac79&oe=607C8853&_nc_rid=a80808f52aef4c0
191,271391457203964,2020-04-14T02:28:33+0000,How to become a successful leader in the transformative era,"How to become a successful leader in the transformative era
Hãy tham dự trực tiếp trên Facebook hoặc Zoom vào 9:30 sáng ngày 14/04 để biết cách chuẩn bị và nắm bắt những chuyển đổi của ngành quản trị nhằm thích nghi với nền kinh tế trong thời đại kỹ thuật số.

Tiến sĩ Haseeb Ahmed sẽ chia sẻ thêm thông tin về các chương trình quản trị, cơ hội học bổng và hỗ trợ tài chính tại Đại học Kettering. Zoom: https://zoom.us/j/898337784

Join us live on Facebook or Zoom at 9:30 AM, Tuesday, April 14 for a talk with Dr. Haseeb Ahmend on how educational institutions can adapt to meet the requirements of the digital economy.

Dr. Ahmed will also speak about management programs as well as scholarship and assistantship opportunities at Kettering University. Zoom link: https://zoom.us/j/898337784",VOD,3255.169,False,/USConsulateHCMC/videos/271391457203964/,https://video.fsgn2-2.fna.fbcdn.net/v/t42.1790-2/10000000_1354334444770983_1313506379525651670_n.mp4?_nc_cat=103&vs=a264b0dc24b6a62a&_nc_vs=HBksFQAYJEdJQ1dtQUNuMW55UHdzOEVBTmI4MWNrWGd6b1NidjRHQUFBRhUAAsgBABUAGCRHSUNXbUFDWHRrU0QybkVBQUJLdUVMelBLRG9PYnY0R0FBQUYVAgLIAQAoRC1pICclcycgLWZiX3VzZV90ZmR0X3N0YXJ0dGltZSAxIC1pICclcycgLWMgY29weSAtbW92ZmxhZ3MgZmFzdHN0YXJ0KwOIEnByb2dyZXNzaXZlX3JlY2lwZQExIG1lYXN1cmVfb3JpZ2luYWxfcmVzb2x1dGlvbl9zc2ltAChjb21wdXRlX3NzaW1fb25seV9hdF9vcmlnaW5hbF9yZXNvbHV0aW9uABUAJQAcAAAm%2BoHy7Ie1exWQTigCQzMYA2F2MRwXQKluVocrAgwYGWRhc2hfbGl2ZV9tZF9mcmFnXzJfdmlkZW8SABgYdmlkZW9zLnZ0cy5jYWxsYmFjay5wcm9kGRwVABXytgQAKBJWSURFT19WSUVXX1JFUVVFU1QbDYgVb2VtX3RhcmdldF9lbmNvZGVfdGFnBm9lcF9zZBNvZW1fcmVxdWVzdF90aW1lX21zDTE2MTg2NTYyODI5NzcMb2VtX2NmZ19ydWxlCndhc2xpdmVfc2QTb2VtX3JvaV9yZWFjaF9jb3VudAYyNjgxMTUMb2VtX3JvaV9ub3RlC3Byb2dyZXNzaXZlEW9lbV9yb2lfdXNlcl90aWVyAB5vZW1fcm9pX3ByZWRpY3RlZF93YXRjaF90aW1lX3MBMCVvZW1fcm9pX2VzdGltYXRlZF90YWdzZXRfbXZocV9iaXRyYXRlATAlb2VtX3JvaV9zdGF0aWNfYmVuZWZpdF9jb3N0X2V2YWx1YXRvcgtwcm9ncmVzc2l2ZQxvZW1fdmlkZW9faWQPMjcxMzkxNDU3MjAzOTY0Em9lbV92aWRlb19hc3NldF9pZA8yNzEzOTE0NTA1MzcyOTgVb2VtX3ZpZGVvX3Jlc291cmNlX2lkDzI3MTM5MTQ0NzIwMzk2NRxvZW1fc291cmNlX3ZpZGVvX2VuY29kaW5nX2lkEDI5OTEyMzM3MDQyNzQ4NDQlBBwcHBXw5hcbAVUAAhsBVQACHBUCAAAAFoC6twMAJb4BGwWIAXMEMTM4NAJjZAoyMDIwLTA0LTEzA3JjYwdwcmVtaXVtAmN0CUJST0FEQ0FTVAJ0cw9vZXBfcHJvZ3Jlc3NpdmUA&ccb=1-3&_nc_sid=a1bfcc&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9zZCIsInNvdXJjZV9zZWdtZW50X2hhbmRsZSI6bnVsbH0%3D&_nc_ohc=Nf4JJ1XDEMoAX-Uns3i&_nc_ht=video.fsgn2-2.fna&oh=86c7be294e08f6083f6c01cf5e22514e&oe=607C1548&_nc_rid=4b7fa29574614fd
192,635738007012624,2020-04-09T12:22:59+0000,Virtual Concert with Quarantined Berklee College of Music Students,"Âm nhạc có sức mạnh mang chúng ta đến gần nhau bất kể khoảng cách địa lý. Lắng nghe bản nhạc tuyệt vời này, do sinh viên Trường Âm nhạc Berklee tại Boston trình diễn, để có trải nghiệm vui vẻ trong khi #cáchlyxãhội. #HoaKỳởNhàBạn #ỞNhà 

Music has the power to bring us together even when we're far apart! Listen to this beautiful piece of music performed by talented students at Boston's Berklee College of Music for an uplifting experience while #socialdistancing. #StayAtHome 

📹 Shelbie Rassler, Berklee College",,243.437,False,/USConsulateHCMC/videos/635738007012624/,https://video.fsgn2-6.fna.fbcdn.net/v/t42.1790-2/10000000_669415776940826_2441984010683940864_n.mp4?_nc_cat=110&vs=27a2c07e3955d6f&_nc_vs=HBksFQAYJEdJQ1dtQUFhYzVlQjFHQUNBQUFBQUFDRnFfTWhidjRHQUFBRhUAAsgBABUAGCRHSHFpalFVR0Z4ZDdQZ0VLQUFBQUFBRFRJR05mYnY0R0FBQUYVAgLIAQBLA4gScHJvZ3Jlc3NpdmVfcmVjaXBlATEgbWVhc3VyZV9vcmlnaW5hbF9yZXNvbHV0aW9uX3NzaW0AKGNvbXB1dGVfc3NpbV9vbmx5X2F0X29yaWdpbmFsX3Jlc29sdXRpb24AFQAlABwAACaiutuX6YyhAhWQTigCQzMYC3Z0c19wcmV2aWV3HBdAbm3752yLRBgpZGFzaF92M18xMjgwX2NyZl8yM19oaWdoXzMuMV9mcmFnXzJfdmlkZW8SABgYdmlkZW9zLnZ0cy5jYWxsYmFjay5wcm9kGRwVABWgtgQAKBJWSURFT19WSUVXX1JFUVVFU1QbDYgVb2VtX3RhcmdldF9lbmNvZGVfdGFnBm9lcF9oZBNvZW1fcmVxdWVzdF90aW1lX21zDTE2MTg2NTYyODI5NzcMb2VtX2NmZ19ydWxlB3VubXV0ZWQTb2VtX3JvaV9yZWFjaF9jb3VudAYyNjgxMTUMb2VtX3JvaV9ub3RlC3Byb2dyZXNzaXZlEW9lbV9yb2lfdXNlcl90aWVyAB5vZW1fcm9pX3ByZWRpY3RlZF93YXRjaF90aW1lX3MBMCVvZW1fcm9pX2VzdGltYXRlZF90YWdzZXRfbXZocV9iaXRyYXRlATAlb2VtX3JvaV9zdGF0aWNfYmVuZWZpdF9jb3N0X2V2YWx1YXRvcgtwcm9ncmVzc2l2ZQxvZW1fdmlkZW9faWQPNjM1NzM4MDA3MDEyNjI0Em9lbV92aWRlb19hc3NldF9pZA82MzU3MzgwMDAzNDU5NTgVb2VtX3ZpZGVvX3Jlc291cmNlX2lkDzYzNTczNzk5NzAxMjYyNRxvZW1fc291cmNlX3ZpZGVvX2VuY29kaW5nX2lkDzY2OTQxNTc2Njk0MDgyNyUCHBwcFfDmFxsBVQACGwFVAAIcFQIAAAAWgLq3AwAlvgEbBYgBcwQyODIxAmNkCjIwMjAtMDQtMDkDcmNjB3ByZW1pdW0CY3QZQ09OVEFJTkVEX1BPU1RfQVRUQUNITUVOVAJ0cw9vZXBfcHJvZ3Jlc3NpdmUA&ccb=1-3&_nc_sid=a1bfcc&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9oZCIsInNvdXJjZV9zZWdtZW50X2hhbmRsZSI6bnVsbH0%3D&_nc_ohc=FUZhWbk2ZcwAX88r83H&_nc_ht=video.fsgn2-6.fna&oh=0cd2a01e88afb082d651ddb5588a524d&oe=607C9093&_nc_rid=62aab74e199e47e
193,571944003676977,2020-04-09T10:21:00+0000,How We Are Going to the Moon,"🚀🧑‍🚀 Hôm nay là Ngày Quốc tế về Chuyến bay vào Vũ trụ của Con Người! #Bạncóbiết rằng #NASA đã khởi động chương trình không gian Artemis ""Con người trở lại Mặt Trăng"" để đưa người phụ nữ đầu tiên và người tiếp theo lên Mặt Trăng vào năm 2024. Bạn có tò mò làm thế nào để chúng ta lên Mặt Trăng không? Hãy xem đoạn video 4K với đồ họa tuyệt vời này. Và đừng quên đặt độ phân giải video cao nhất khi xem nha.

🚀🧑‍🚀 Today is the International Day of Human Space Flight! #DYK NASA launched ""Human return to the Moon"", an Artemis program to bring the first woman and next man to the moon in 2024? If you're wondering how to get to the moon, check out this 4K video. Select the max video resolution! 

🎥 NASA - National Aeronautics and Space Administration",,331.162,False,/USConsulateHCMC/videos/571944003676977/,https://video.fsgn2-4.fna.fbcdn.net/v/t42.1790-2/10000000_534081207481691_6484879976729411584_n.mp4?_nc_cat=101&vs=9d8327c1a2ced074&_nc_vs=HBksFQAYJEdJQ1dtQUJiTmFkNHZ1VUJBQUFBQUFENzYtNVpidjRHQUFBRhUAAsgBABUAGCRHRUViaHdYWGxBWmxxYzREQUFBQUFBQTljU2h2YnY0R0FBQUYVAgLIAQBLA4gScHJvZ3Jlc3NpdmVfcmVjaXBlATEgbWVhc3VyZV9vcmlnaW5hbF9yZXNvbHV0aW9uX3NzaW0AKGNvbXB1dGVfc3NpbV9vbmx5X2F0X29yaWdpbmFsX3Jlc29sdXRpb24AFQAlABwAACa634HmwouEAhWQTigCQzMYC3Z0c19wcmV2aWV3HBdAdLKXjU%2FfOxgpZGFzaF92M18xMjgwX2NyZl8yM19oaWdoXzMuMV9mcmFnXzJfdmlkZW8SABgYdmlkZW9zLnZ0cy5jYWxsYmFjay5wcm9kGRwVABWgtgQAKBJWSURFT19WSUVXX1JFUVVFU1QbDYgVb2VtX3RhcmdldF9lbmNvZGVfdGFnBm9lcF9oZBNvZW1fcmVxdWVzdF90aW1lX21zDTE2MTg2NTYyODI5NzcMb2VtX2NmZ19ydWxlB3VubXV0ZWQTb2VtX3JvaV9yZWFjaF9jb3VudAYyNjgxMTUMb2VtX3JvaV9ub3RlC3Byb2dyZXNzaXZlEW9lbV9yb2lfdXNlcl90aWVyAB5vZW1fcm9pX3ByZWRpY3RlZF93YXRjaF90aW1lX3MBMCVvZW1fcm9pX2VzdGltYXRlZF90YWdzZXRfbXZocV9iaXRyYXRlATAlb2VtX3JvaV9zdGF0aWNfYmVuZWZpdF9jb3N0X2V2YWx1YXRvcgtwcm9ncmVzc2l2ZQxvZW1fdmlkZW9faWQPNTcxOTQ0MDAzNjc2OTc3Em9lbV92aWRlb19hc3NldF9pZA81NzE5NDM5OTM2NzY5NzgVb2VtX3ZpZGVvX3Jlc291cmNlX2lkDzU3MTk0Mzk5MDM0MzY0NRxvZW1fc291cmNlX3ZpZGVvX2VuY29kaW5nX2lkDzUzNDA4MTE3NDE0ODM2MSUCHBwcFfDmFxsBVQACGwFVAAIcFQIAAAAWgLq3AwAlvgEbBYgBcwQ0MjExAmNkCjIwMjAtMDQtMDkDcmNjB3ByZW1pdW0CY3QZQ09OVEFJTkVEX1BPU1RfQVRUQUNITUVOVAJ0cw9vZXBfcHJvZ3Jlc3NpdmUA&ccb=1-3&_nc_sid=a1bfcc&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9oZCIsInNvdXJjZV9zZWdtZW50X2hhbmRsZSI6bnVsbH0%3D&_nc_ohc=q03VvBdGuGgAX_6y4U-&_nc_ht=video.fsgn2-4.fna&oh=bd764af29930f510d6d2d41cd2267d56&oe=607C13C7&_nc_rid=8d497bc2a27a49e
194,764753554051237,2020-04-09T08:06:22+0000,Parisian Quarantine Happy Hour,"Tối thứ Sáu rồi 🥳! Giãn khoảng cách xã hội không có nghĩa là chúng ta không thể kết nối. Hãy xem người dân Paris không để cách ly ngăn trở họ hoà nhịp cùng nhau.

It's Friday night 🥳! Social Distancing doesn't mean we can't connect. Take a cue from these Parisians who don't let quarantine stop them from reaching out.

🎥 D.V.C.",,31.857,False,/USConsulateHCMC/videos/764753554051237/,https://scontent.fsgn2-5.fna.fbcdn.net/v/t66.36240-6/164420391_627500491450700_9013108303074341866_n.mp4?_nc_cat=104&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9oZCJ9&_nc_ohc=VYXeLQgcsWIAX9wNpOJ&_nc_ht=scontent.fsgn2-5.fna&oh=038644539ebb57cb5d3ccd4aa5db03ca&oe=609ED888
195,284604835871906,2020-04-09T06:58:35+0000,Online Event The Magic of Yellowstone,"Online Event The Magic of Yellowstone
The Greater Yellowstone Ecosystem is the world’s largest outdoor classroom and laboratory. For almost 150 years, it’s been a destination for scientists, nature lovers, and adventure seekers. Join us and listen to stories about America’s public lands and national parks from someone who lives, studies, and works in the Yellowstone.
Speaker: Sam Korsmoe - Founder and Director of Yellowstone English/Environmental Studies Program International (YESPI)",VOD,5057.919,False,/USConsulateHCMC/videos/284604835871906/,https://scontent.fsgn2-2.fna.fbcdn.net/v/t66.36281-6/10000000_735405737122949_7371907861578799332_n.mp4?_nc_cat=103&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9zZCJ9&_nc_ohc=vQljtkZxwDsAX864W0g&_nc_ht=scontent.fsgn2-2.fna&oh=350cb9d67d63656a576ab12cb19f9fe7&oe=60A0A220
196,665129320696698,2020-04-07T02:28:55+0000,Online Event: Navigating Highly Selective Admissions,Online Event: Navigating Highly Selective Admissions,VOD,3409.921,False,/USConsulateHCMC/videos/665129320696698/,https://scontent.fsgn2-1.fna.fbcdn.net/v/t66.36281-6/10000000_459144881962949_2178721515671419011_n.mp4?_nc_cat=105&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9zZCJ9&_nc_ohc=AAd6kIlCTX0AX-7UiLE&_nc_ht=scontent.fsgn2-1.fna&oh=4e9738cae1269dff8c55cec6e4c3f833&oe=60A0EE5D
197,2640091602783335,2020-03-31T06:45:52+0000,"#ĐạisứKritenbrink: Các đối tác luôn sát cánh bên nhau, và Hoa Kỳ luôn luôn sát cánh cùng Việt Nam trong trận chiến chống #COVID-19 này.","#ĐạisứKritenbrink: Các đối tác luôn sát cánh bên nhau, và Hoa Kỳ luôn luôn sát cánh cùng Việt Nam trong trận chiến chống #COVID19 này.

#AmbassadorKritenbrink: Partners stand together, and we stand together with Vietnam in the fight against COVID-19.",,150.08,True,/USConsulateHCMC/videos/2640091602783335/,https://scontent.fsgn2-4.fna.fbcdn.net/v/t66.36240-6/10000000_1069305776909059_7684607575302387818_n.mp4?_nc_cat=109&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9oZCJ9&_nc_ohc=p2wYldXriJkAX8Ro40b&_nc_ht=scontent.fsgn2-4.fna&oh=e0a7adfb299d29f3a67e0fdbd2c6ca87&oe=60A07265
198,1127675977565824,2020-03-30T06:23:04+0000,"Jimmy and The Roots Cover ""Stuck in the Middle with You"" from their Homes","Bạn có bao giờ cảm thấy ""mắc kẹt"" trong cuộc họp trực tuyến qua Zoom không? 🤣 Diễn viên hài Jimmy Fallon thông cảm với bạn! Bật âm thanh lên nào 🔊

Do you ever feel ""stuck in the middle"" of a Zoom conference call? 🤣 Comedian Jimmy Fallon sympathizes! Sound on 🔊

🎥The Tonight Show Starring Jimmy Fallon",,141.571,False,/USConsulateHCMC/videos/1127675977565824/,https://video.fsgn2-6.fna.fbcdn.net/v/t42.1790-2/10000000_2951999041586503_6963713704328167424_n.mp4?_nc_cat=110&vs=e5ebcb852a4ceec8&_nc_vs=HBksFQAYJEdJQ1dtQUJIUlVEVzAzd0tBQUFBQUFDNEZLUmdidjRHQUFBRhUAAsgBABUAGCRHQXlmY3dWaXhOVFhHandDQUFBQUFBQ2d5ZXRBYnY0R0FBQUYVAgLIAQBLA4gScHJvZ3Jlc3NpdmVfcmVjaXBlATEgbWVhc3VyZV9vcmlnaW5hbF9yZXNvbHV0aW9uX3NzaW0AKGNvbXB1dGVfc3NpbV9vbmx5X2F0X29yaWdpbmFsX3Jlc29sdXRpb24AFQAlABwAACass9basOeABBWQTigCQzMYC3Z0c19wcmV2aWV3HBdAYbJFocrAgxgpZGFzaF92M18xMjgwX2NyZl8yM19oaWdoXzMuMV9mcmFnXzJfdmlkZW8SABgYdmlkZW9zLnZ0cy5jYWxsYmFjay5wcm9kGRwVABWgtgQAKBJWSURFT19WSUVXX1JFUVVFU1QbDYgVb2VtX3RhcmdldF9lbmNvZGVfdGFnBm9lcF9oZBNvZW1fcmVxdWVzdF90aW1lX21zDTE2MTg2NTYyODI5NzcMb2VtX2NmZ19ydWxlB3VubXV0ZWQTb2VtX3JvaV9yZWFjaF9jb3VudAYyNjgxMTUMb2VtX3JvaV9ub3RlC3Byb2dyZXNzaXZlEW9lbV9yb2lfdXNlcl90aWVyAB5vZW1fcm9pX3ByZWRpY3RlZF93YXRjaF90aW1lX3MBMCVvZW1fcm9pX2VzdGltYXRlZF90YWdzZXRfbXZocV9iaXRyYXRlATAlb2VtX3JvaV9zdGF0aWNfYmVuZWZpdF9jb3N0X2V2YWx1YXRvcgtwcm9ncmVzc2l2ZQxvZW1fdmlkZW9faWQQMTEyNzY3NTk3NzU2NTgyNBJvZW1fdmlkZW9fYXNzZXRfaWQQMTEyNzY3NTk3NDIzMjQ5MRVvZW1fdmlkZW9fcmVzb3VyY2VfaWQQMTEyNzY3NTk3MDg5OTE1OBxvZW1fc291cmNlX3ZpZGVvX2VuY29kaW5nX2lkEDI5NTE5OTkwMjQ5MTk4MzglAhwcHBXw5hcbAVUAAhsBVQACHBUCAAAAFoC6twMAJb4BGwWIAXMEODg1OAJjZAoyMDIwLTAzLTI5A3JjYwdwcmVtaXVtAmN0GUNPTlRBSU5FRF9QT1NUX0FUVEFDSE1FTlQCdHMPb2VwX3Byb2dyZXNzaXZlAA%3D%3D&ccb=1-3&_nc_sid=a1bfcc&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9oZCIsInNvdXJjZV9zZWdtZW50X2hhbmRsZSI6bnVsbH0%3D&_nc_ohc=_EVSvzPIDtsAX_i6xek&_nc_ht=video.fsgn2-6.fna&oh=309af2790433f48f7b2c064b3ccdcf39&oe=607C3D04&_nc_rid=68fcce69a0e94ee
199,243100446872454,2020-03-25T07:56:52+0000,Coding Through Gaming,"Train the trainer: Coding Through Gaming
Join us for the fun and educational game-based platform CodeMonkey sessions this March. You will learn the real-world programming language CoffeeScript and experience hands-on practice coding games to maintain students’ motivation and engagement in STEM. No coding knowledge required.
Instructor: Han Nguyen, MangoSTEEMS Vietnam Product and Marketing Manager.",VOD,5710.55,False,/USConsulateHCMC/videos/243100446872454/,https://scontent.fsgn2-5.fna.fbcdn.net/v/t66.36281-6/10000000_839977403264982_5843007146062050097_n.mp4?_nc_cat=102&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9zZCJ9&_nc_ohc=nuN7pcZhcE4AX9i79sj&_nc_ht=scontent.fsgn2-5.fna&oh=af92abdaf8e019fda4a23182018fa25e&oe=60A00372
200,2834921733282031,2020-03-24T02:59:24+0000,,"No scholarship? Don’t worry! There are other ways to save money on a U.S. degree. 
Join us live on Facebook or Zoom at 10am, March 24 to learn about community college benefits like tuition reduction!",VOD,2248.619,False,/USConsulateHCMC/videos/2834921733282031/,https://scontent.fsgn2-1.fna.fbcdn.net/v/t66.36281-6/10000000_350050109759875_3522172756624098336_n.mp4?_nc_cat=107&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9zZCJ9&_nc_ohc=m8_WCvry_LUAX8fOiQD&_nc_ht=scontent.fsgn2-1.fna&oh=49586263561d2b32e3fd121f7ac1e003&oe=60A1BA8D
